subscriber_id,predicted_churn_probability_calibrated,model_score_ranking_raw,risk_tier,top_driver,recommended_action,rule_id,campaign_priority,campaign_queue_rank,primary_channel,intervention_type,human_touch_flag,campaign_cost_tier,secondary_channel,shap_explanation_summary
2134,0.8,0.5361,Very High,SIM tenure months,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,SIM tenure months: +0.123 — Increases predicted churn risk; Prepaid SIM: +0.114 — Prepaid segment associated with higher churn risk
2195,0.8,0.3258,Very High,Prepaid on 5G,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.117 — Prepaid on 5G — high-risk segment; SIM tenure months: +0.117 — Increases predicted churn risk
2209,0.8,0.1397,Very High,Prepaid on 5G,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.115 — Prepaid on 5G — high-risk segment; SIM tenure months: +0.096 — Increases predicted churn risk
2247,0.8,0.3362,Very High,Prepaid on 5G,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.120 — Prepaid on 5G — high-risk segment; SIM tenure months: +0.092 — Increases predicted churn risk
2276,0.8,0.2697,Very High,SIM tenure months,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,SIM tenure months: +0.121 — Increases predicted churn risk; Prepaid on 5G: +0.119 — Prepaid on 5G — high-risk segment
2351,0.8,0.055,Very High,Prepaid on 5G,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.121 — Prepaid on 5G — high-risk segment; Prepaid SIM: +0.104 — Prepaid segment associated with higher churn risk
2367,0.8,0.9573,Very High,SIM tenure months,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,SIM tenure months: +0.119 — Increases predicted churn risk; Prepaid on 5G: +0.113 — Prepaid on 5G — high-risk segment
2368,0.8,0.4896,Very High,Prepaid on 5G,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.119 — Prepaid on 5G — high-risk segment; SIM tenure months: +0.110 — Increases predicted churn risk
2398,0.8,0.7047,Very High,Prepaid on 5G,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.122 — Prepaid on 5G — high-risk segment; SIM tenure months: +0.104 — Increases predicted churn risk
2406,0.8,0.6312,Very High,Prepaid on 5G,5G Retention Pack: 3-month discounted 5G night-unlimited add-on + outbound migration assessment for postpaid plan with waived SIM swap fee.,R02_PREPAID_5G,P1,1.0002,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.149 — Prepaid on 5G — high-risk segment; Prepaid SIM: +0.081 — Prepaid segment associated with higher churn risk
2407,0.8,0.0209,Very High,Prepaid on 5G,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.128 — Prepaid on 5G — high-risk segment; Prepaid SIM: +0.083 — Prepaid segment associated with higher churn risk
2465,0.8,0.9011,Very High,SIM tenure months,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,SIM tenure months: +0.124 — Increases predicted churn risk; Prepaid SIM: +0.116 — Prepaid segment associated with higher churn risk
2511,0.8,0.1076,Very High,SIM tenure months,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,SIM tenure months: +0.123 — Increases predicted churn risk; Prepaid on 5G: +0.115 — Prepaid on 5G — high-risk segment
2518,0.8,0.0094,Very High,SIM tenure months,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,SIM tenure months: +0.122 — Increases predicted churn risk; Prepaid on 5G: +0.116 — Prepaid on 5G — high-risk segment
2608,0.8,0.0052,Very High,SIM tenure months,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,SIM tenure months: +0.122 — Increases predicted churn risk; Prepaid on 5G: +0.116 — Prepaid on 5G — high-risk segment
2614,0.8,0.4264,Very High,SIM tenure months,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,SIM tenure months: +0.120 — Increases predicted churn risk; Prepaid on 5G: +0.113 — Prepaid on 5G — high-risk segment
2655,0.8,0.5764,Very High,Prepaid on 5G,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.117 — Prepaid on 5G — high-risk segment; SIM tenure months: +0.106 — Increases predicted churn risk
2742,0.8,0.7995,Very High,Prepaid on 5G,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.125 — Prepaid on 5G — high-risk segment; Prepaid SIM: +0.089 — Prepaid segment associated with higher churn risk
2746,0.8,0.0679,Very High,Prepaid on 5G,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.118 — Prepaid on 5G — high-risk segment; SIM tenure months: +0.112 — Increases predicted churn risk
2754,0.8,0.5304,Very High,Prepaid on 5G,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.116 — Prepaid on 5G — high-risk segment; SIM tenure months: +0.106 — Increases predicted churn risk
2798,0.8,0.2305,Very High,Prepaid on 5G,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.126 — Prepaid on 5G — high-risk segment; Prepaid SIM: +0.076 — Prepaid segment associated with higher churn risk
2822,0.8,0.7501,Very High,SIM tenure months,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,SIM tenure months: +0.126 — Increases predicted churn risk; Prepaid on 5G: +0.114 — Prepaid on 5G — high-risk segment
2892,0.8,0.0281,Very High,Prepaid on 5G,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.119 — Prepaid on 5G — high-risk segment; SIM tenure months: +0.118 — Increases predicted churn risk
2901,0.8,0.327,Very High,SIM tenure months,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,SIM tenure months: +0.122 — Increases predicted churn risk; Prepaid on 5G: +0.112 — Prepaid on 5G — high-risk segment
2928,0.8,0.0082,Very High,SIM tenure months,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,SIM tenure months: +0.123 — Increases predicted churn risk; Prepaid on 5G: +0.111 — Prepaid on 5G — high-risk segment
3005,0.8,0.7676,Very High,Prepaid on 5G,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.119 — Prepaid on 5G — high-risk segment; SIM tenure months: +0.110 — Increases predicted churn risk
3031,0.8,0.4825,Very High,Prepaid on 5G,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.121 — Prepaid on 5G — high-risk segment; SIM tenure months: +0.116 — Increases predicted churn risk
3035,0.8,0.4524,Very High,Prepaid on 5G,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.120 — Prepaid on 5G — high-risk segment; SIM tenure months: +0.111 — Increases predicted churn risk
3079,0.8,0.2383,Very High,Prepaid on 5G,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.121 — Prepaid on 5G — high-risk segment; Prepaid SIM: +0.100 — Prepaid segment associated with higher churn risk
3086,0.8,0.1272,Very High,Prepaid on 5G,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.120 — Prepaid on 5G — high-risk segment; Prepaid SIM: +0.081 — Prepaid segment associated with higher churn risk
3160,0.8,0.3436,Very High,Prepaid on 5G,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.122 — Prepaid on 5G — high-risk segment; Prepaid SIM: +0.083 — Prepaid segment associated with higher churn risk
3273,0.8,0.7249,Very High,SIM tenure months,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,SIM tenure months: +0.117 — Increases predicted churn risk; Prepaid on 5G: +0.115 — Prepaid on 5G — high-risk segment
3295,0.8,0.1908,Very High,SIM tenure months,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,SIM tenure months: +0.123 — Increases predicted churn risk; Prepaid on 5G: +0.115 — Prepaid on 5G — high-risk segment
3302,0.8,0.1277,Very High,SIM tenure months,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,SIM tenure months: +0.122 — Increases predicted churn risk; Prepaid on 5G: +0.116 — Prepaid on 5G — high-risk segment
3311,0.8,0.3069,Very High,Prepaid on 5G,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.119 — Prepaid on 5G — high-risk segment; SIM tenure months: +0.118 — Increases predicted churn risk
3341,0.8,0.0262,Very High,Prepaid on 5G,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.123 — Prepaid on 5G — high-risk segment; Prepaid SIM: +0.100 — Prepaid segment associated with higher churn risk
3347,0.8,0.5228,Very High,Prepaid on 5G,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.119 — Prepaid on 5G — high-risk segment; Prepaid SIM: +0.095 — Prepaid segment associated with higher churn risk
3381,0.8,0.0437,Very High,Prepaid on 5G,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.118 — Prepaid on 5G — high-risk segment; SIM tenure months: +0.103 — Increases predicted churn risk
3390,0.8,0.4517,Very High,SIM tenure months,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,SIM tenure months: +0.121 — Increases predicted churn risk; Prepaid on 5G: +0.112 — Prepaid on 5G — high-risk segment
3427,0.8,0.6713,Very High,SIM tenure months,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,SIM tenure months: +0.125 — Increases predicted churn risk; Prepaid on 5G: +0.111 — Prepaid on 5G — high-risk segment
3456,0.8,0.1055,Very High,Prepaid on 5G,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.118 — Prepaid on 5G — high-risk segment; SIM tenure months: +0.106 — Increases predicted churn risk
3496,0.8,0.7629,Very High,SIM tenure months,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,SIM tenure months: +0.123 — Increases predicted churn risk; Prepaid on 5G: +0.117 — Prepaid on 5G — high-risk segment
3528,0.8,0.0878,Very High,SIM tenure months,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0002,SMS,digital_retention,False,C2,app_push,SIM tenure months: +0.123 — Increases predicted churn risk; Prepaid on 5G: +0.115 — Prepaid on 5G — high-risk segment
